Original Entry Date,Task,Description,Employee Number,Employee Name,Expense Comment,Quantity Reg,Cost Reg,Billing Price Reg,Open Billing Price,Billing Price Inv,Closed,Origin,Entry Type,Activity Number
24/06/2023,700,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui.",162050,Meg Gerardi,,1.9,64.12,0,0,0,true,Time Sheet,Registration,750
21/12/2023,700,Nam nulla.,160859,Scotti Knott,,1.5,408.84,0,0,0,true,Time Sheet,Registration,750
20/07/2024,200,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",167258,Westbrooke Dewfall,,6.4,693.72,0,0,0,true,Time Sheet,Registration,750
22/11/2023,100,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",167569,Guthrie Watterson,,3.2,69.22,0,0,0,true,Time Sheet,Registration,750
27/11/2023,400,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl.",160295,Zaria Stearn,,6.7,311.18,0,0,0,true,Time Sheet,Registration,750
27/03/2024,100,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",168036,Binni Weblin,,5.5,221.55,0,0,0,true,Time Sheet,Registration,750
06/12/2023,100,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.",167977,Crosby Rendbaek,,0.9,26.35,0,0,0,true,Time Sheet,Registration,750
06/03/2024,100,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",169860,Merrill Coller,,7.7,432.56,0,0,0,true,Time Sheet,Registration,750
24/01/2024,700,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",160689,Julio Jakaway,,5.4,179.34,0,0,0,true,Time Sheet,Registration,750
17/09/2023,700,"In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",169901,Blinny Bettesworth,,4.6,716.41,0,0,0,true,Time Sheet,Registration,750
17/06/2024,400,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",168009,Sawyere Learned,,4.9,309.06,0,0,0,true,Time Sheet,Registration,750
02/04/2023,100,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",163670,Nadya Cowans,,0.3,253.82,0,0,0,true,Time Sheet,Registration,750
19/01/2024,100,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",160756,Justino McClay,,8.1,996.17,0,0,0,true,Time Sheet,Registration,750
26/03/2024,200,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,169375,Ilyssa Bresland,,9.9,945.6,0,0,0,true,Time Sheet,Registration,750
10/08/2023,100,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.,162550,Lorens O'Doghesty,,9.6,635.88,0,0,0,true,Time Sheet,Registration,750
19/11/2023,100,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.,167022,Emelita O'Carroll,,10.4,615.82,0,0,0,true,Time Sheet,Registration,750
18/06/2024,100,Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.,169143,Bancroft Habbergham,,3.5,24.74,0,0,0,true,Time Sheet,Registration,750
23/06/2023,200,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis.,162715,Winn Apps,,9.7,766.18,0,0,0,true,Time Sheet,Registration,750
19/06/2023,200,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.,169647,Feliza Mace,,3.1,477.99,0,0,0,true,Time Sheet,Registration,750
12/11/2023,100,Maecenas tincidunt lacus at velit.,162997,Madalena Rutland,,1.6,104.79,0,0,0,true,Time Sheet,Registration,750
02/09/2023,100,Proin risus.,160641,Lou Humby,,9.9,408.03,0,0,0,true,Time Sheet,Registration,750
26/01/2024,200,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",162563,Holden Buttrick,,9.9,597.86,0,0,0,true,Time Sheet,Registration,750
12/01/2024,700,Pellentesque eget nunc.,166600,Gladys Bukac,,6.8,1.63,0,0,0,true,Time Sheet,Registration,750
27/11/2023,400,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum.",166305,Donielle Kahn,,5.6,840.29,0,0,0,true,Time Sheet,Registration,750
24/11/2023,200,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",167475,Juan Priddle,,10.9,157.14,0,0,0,true,Time Sheet,Registration,750
14/06/2023,400,"Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",160795,Raquela Shayler,,8.4,794.24,0,0,0,true,Time Sheet,Registration,750
16/06/2024,100,Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,169976,Dale Price,,0.7,303.91,0,0,0,true,Time Sheet,Registration,750
16/03/2024,400,Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,167538,Mechelle Gile,,6.1,546.26,0,0,0,true,Time Sheet,Registration,750
07/06/2024,100,"Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",169029,Creight Donkersley,,8.7,945.93,0,0,0,true,Time Sheet,Registration,750
23/10/2023,400,"Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",163536,Adi Weaben,,7.6,765.41,0,0,0,true,Time Sheet,Registration,750
11/03/2024,700,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",160563,Evaleen Arnall,,4.2,664.69,0,0,0,true,Time Sheet,Registration,750
20/01/2024,400,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,165420,Gayler Challoner,,7.3,700.97,0,0,0,true,Time Sheet,Registration,750
21/11/2023,400,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.",161801,Brose Kerner,,0.6,682.88,0,0,0,true,Time Sheet,Registration,750
19/03/2024,400,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",162201,Jeremy Brucker,,1.2,891.1,0,0,0,true,Time Sheet,Registration,750
14/08/2023,200,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",166380,Jenni Dunguy,,5.2,337.13,0,0,0,true,Time Sheet,Registration,750
28/08/2023,700,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.",169982,Amber Heaselgrave,,10.1,658.22,0,0,0,true,Time Sheet,Registration,750
24/06/2024,200,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.",166796,Ariela Dimitru,,10.1,735.79,0,0,0,true,Time Sheet,Registration,750
10/04/2024,400,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,167883,Bondon Pessold,,11.0,604.47,0,0,0,true,Time Sheet,Registration,750
25/02/2024,700,Mauris lacinia sapien quis libero.,165999,Mickey Myring,,8.8,728.93,0,0,0,true,Time Sheet,Registration,750
01/05/2024,100,Proin at turpis a pede posuere nonummy.,168864,Gothart Hankin,,1.2,540.16,0,0,0,true,Time Sheet,Registration,750
21/02/2024,700,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",164319,Blair Gosnell,,2.9,31.84,0,0,0,true,Time Sheet,Registration,750
31/08/2023,700,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,164615,Der Borgnet,,7.2,883.1,0,0,0,true,Time Sheet,Registration,750
14/01/2024,700,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",162701,Walt Rhodus,,8.0,189.93,0,0,0,true,Time Sheet,Registration,750
20/07/2024,400,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo.,160007,Maisie Fordy,,2.6,307.3,0,0,0,true,Time Sheet,Registration,750
29/05/2023,400,Proin eu mi.,164780,Jacquelynn Vasilmanov,,10.2,289.39,0,0,0,true,Time Sheet,Registration,750
08/05/2023,400,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",162179,Lewiss Snashall,,8.5,379.67,0,0,0,true,Time Sheet,Registration,750
18/04/2024,100,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",166404,Suellen Badrick,,6.7,15.39,0,0,0,true,Time Sheet,Registration,750
04/05/2023,400,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.",165851,Dion Hyne,,8.8,527.72,0,0,0,true,Time Sheet,Registration,750
04/10/2023,200,Donec vitae nisi.,169878,Gunter Mangon,,9.9,691.43,0,0,0,true,Time Sheet,Registration,750
10/12/2023,700,Donec dapibus. Duis at velit eu est congue elementum.,160018,Sybyl Bavidge,,8.8,994.01,0,0,0,true,Time Sheet,Registration,750
21/07/2023,400,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",163378,Danice Lansberry,,1.4,822.81,0,0,0,true,Time Sheet,Registration,750
22/02/2024,200,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",169403,Tiffani Garrould,,8.6,118.02,0,0,0,true,Time Sheet,Registration,750
09/12/2023,400,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.,169518,Gasparo Balden,,4.1,327.44,0,0,0,true,Time Sheet,Registration,750
04/12/2023,400,Sed ante. Vivamus tortor. Duis mattis egestas metus.,162237,Devonne Bennett,,8.1,883.5,0,0,0,true,Time Sheet,Registration,750
09/08/2023,200,Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,167526,Wolfgang Ablett,,6.8,426.81,0,0,0,true,Time Sheet,Registration,750
17/04/2024,700,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",160754,Teddy Dik,,1.1,312.77,0,0,0,true,Time Sheet,Registration,750
19/12/2023,400,"Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",165599,Emmott Mangon,,9.7,305.08,0,0,0,true,Time Sheet,Registration,750
18/07/2023,400,"Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",168097,Cacilia Roddan,,4.1,535.72,0,0,0,true,Time Sheet,Registration,750
02/11/2023,700,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",160407,Kevon Freer,,3.5,250.75,0,0,0,true,Time Sheet,Registration,750
15/11/2023,400,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",163505,Fanchette Boyett,,2.2,277.84,0,0,0,true,Time Sheet,Registration,750
24/01/2024,100,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo.",162792,Wynn Girardin,,5.0,96.5,0,0,0,true,Time Sheet,Registration,750
